df_indexes,away_starters,home_starters,away_text,home_text,game_time_remaining,away_game_score,home_game_score,home_substitution_out,home_substitution_in,away_substitution_out,away_substitution_in,elapsed_game_time,home_team,away_team,date_of_game,indexes,current_home_five_players,current_away_five_players,,Mikal Bridges,Jae Crowder,Deandre Ayton,Devin Booker,Chris Paul,Cameron Johnson,Cameron Payne,Torrey Craig,Dario Saric,ETwaun Moore,LeBron James,Anthony Davis,Andre Drummond,Kentavious Caldwell,Dennis Schroder,Kyle Kuzma,Montrezl Harrell,Alex Caruso,Talen Horton,Wesley Matthews
127,0,0,,Cameron Payne 2 point shot missed.,10:38,0,0,0,0,0,0,82.0,Suns,Lakers,2021-05-23,117,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
128,0,0,,Dario Saric offensive rebound.,10:36,0,0,0,0,0,0,84.0,Suns,Lakers,2021-05-23,118,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
129,0,0,,Dario Saric layup made.,10:36,27,36,0,0,0,0,84.0,Suns,Lakers,2021-05-23,119,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
130,0,0,Alex Caruso 3 point shot missed.,,10:18,0,0,0,0,0,0,102.0,Suns,Lakers,2021-05-23,120,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
131,0,0,,Cameron Payne defensive rebound.,10:16,0,0,0,0,0,0,104.0,Suns,Lakers,2021-05-23,121,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
132,0,0,,Dario Saric 2 point shot made. Assisted by Chris Paul.,10:08,27,38,0,0,0,0,112.0,Suns,Lakers,2021-05-23,122,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
133,0,0,Montrezl Harrell turnover. Chris Paul steals.,,9:41,0,0,0,0,0,0,139.0,Suns,Lakers,2021-05-23,123,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
134,0,0,,Dario Saric turnover. Talen Horton-Tucker steals.,9:31,0,0,0,0,0,0,149.0,Suns,Lakers,2021-05-23,124,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
135,0,0,Talen Horton-Tucker layup missed.,,9:26,0,0,0,0,0,0,154.0,Suns,Lakers,2021-05-23,125,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
136,0,0,LeBron James layup made.,,9:24,29,38,0,0,0,0,156.0,Suns,Lakers,2021-05-23,126,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
137,0,0,LeBron James offensive rebound.,,9:24,0,0,0,0,0,0,156.0,Suns,Lakers,2021-05-23,127,"Devin Booker, Cameron Johnson, Chris Paul, Cameron Payne, Mikal Bridges","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,6.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
138,0,0,,Substitution out: Chris Paul. Substitution in: Dario Saric.,9:19,0,0,Chris Paul,Dario Saric,0,0,161.0,Suns,Lakers,2021-05-23,128,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
139,0,0,,Dario Saric layup missed.,9:03,0,0,0,0,0,0,177.0,Suns,Lakers,2021-05-23,129,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
140,0,0,LeBron James defensive rebound.,,9:02,0,0,0,0,0,0,178.0,Suns,Lakers,2021-05-23,130,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
141,0,0,Montrezl Harrell free throw made (1 of 2).,,8:53,30,38,0,0,0,0,187.0,Suns,Lakers,2021-05-23,131,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
142,0,0,Montrezl Harrell free throw made (2 of 2).,,8:53,31,38,0,0,0,0,187.0,Suns,Lakers,2021-05-23,132,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
143,0,0,,Dario Saric personal foul.,8:53,0,0,0,0,0,0,187.0,Suns,Lakers,2021-05-23,133,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
144,0,0,,Devin Booker turnover. Montrezl Harrell steals.,8:37,0,0,0,0,0,0,203.0,Suns,Lakers,2021-05-23,134,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
145,0,0,LeBron James turnover.,,8:32,0,0,0,0,0,0,208.0,Suns,Lakers,2021-05-23,135,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
146,0,0,,Cameron Payne 2 point shot missed.,8:20,0,0,0,0,0,0,220.0,Suns,Lakers,2021-05-23,136,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
147,0,0,,Cameron Johnson offensive rebound.,8:15,0,0,0,0,0,0,225.0,Suns,Lakers,2021-05-23,137,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
148,0,0,,Cameron Payne 3 point shot missed.,8:07,0,0,0,0,0,0,233.0,Suns,Lakers,2021-05-23,138,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
149,0,0,Talen Horton-Tucker defensive rebound.,,8:04,0,0,0,0,0,0,236.0,Suns,Lakers,2021-05-23,139,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
150,0,0,Montrezl Harrell layup made. Assisted by LeBron James.,,8:01,33,38,0,0,0,0,239.0,Suns,Lakers,2021-05-23,140,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
151,0,0,,Cameron Payne personal foul.,8:01,0,0,0,0,0,0,239.0,Suns,Lakers,2021-05-23,141,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Dario Saric","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,0.0,0.0,5.0,0.0,7.0,8.0,0.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
152,0,0,,Substitution out: Dario Saric. Substitution in: Jae Crowder.,8:01,0,0,Dario Saric,Jae Crowder,0,0,239.0,Suns,Lakers,2021-05-23,142,"Devin Booker, Cameron Johnson, Cameron Payne, Mikal Bridges, Jae Crowder","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,3.0,0.0,5.0,0.0,7.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
153,0,0,,Substitution out: Cameron Johnson. Substitution in: Deandre Ayton.,8:01,0,0,Cameron Johnson,Deandre Ayton,0,0,239.0,Suns,Lakers,2021-05-23,143,"Devin Booker, Cameron Payne, Mikal Bridges, Jae Crowder, Deandre Ayton","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,3.0,4.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
154,0,0,Montrezl Harrell free throw made (1 of 1).,,8:01,34,38,0,0,0,0,239.0,Suns,Lakers,2021-05-23,144,"Devin Booker, Cameron Payne, Mikal Bridges, Jae Crowder, Deandre Ayton","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,3.0,4.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
155,0,0,,Devin Booker turnover.,7:50,0,0,0,0,0,0,250.0,Suns,Lakers,2021-05-23,145,"Devin Booker, Cameron Payne, Mikal Bridges, Jae Crowder, Deandre Ayton","Alex Caruso, Montrezl Harrell, LeBron James, Kyle Kuzma, Talen Horton",0.0,2.0,3.0,4.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,21.0,0.0
156,0,0,Substitution out: Kyle Kuzma. Substitution in: Wesley Matthews.,,7:50,0,0,0,0,Kyle Kuzma,Wesley Matthews,250.0,Suns,Lakers,2021-05-23,146,"Devin Booker, Cameron Payne, Mikal Bridges, Jae Crowder, Deandre Ayton","Alex Caruso, Montrezl Harrell, LeBron James, Talen Horton, Wesley Matthews",0.0,2.0,3.0,4.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,21.0,22.0
157,0,0,LeBron James 2 point shot missed.,,7:37,0,0,0,0,0,0,263.0,Suns,Lakers,2021-05-23,147,"Devin Booker, Cameron Payne, Mikal Bridges, Jae Crowder, Deandre Ayton","Alex Caruso, Montrezl Harrell, LeBron James, Talen Horton, Wesley Matthews",0.0,2.0,3.0,4.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,21.0,22.0
158,0,0,Montrezl Harrell offensive rebound.,,7:34,0,0,0,0,0,0,266.0,Suns,Lakers,2021-05-23,148,"Devin Booker, Cameron Payne, Mikal Bridges, Jae Crowder, Deandre Ayton","Alex Caruso, Montrezl Harrell, LeBron James, Talen Horton, Wesley Matthews",0.0,2.0,3.0,4.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,21.0,22.0
159,0,0,,Deandre Ayton personal foul.,7:34,0,0,0,0,0,0,266.0,Suns,Lakers,2021-05-23,149,"Devin Booker, Cameron Payne, Mikal Bridges, Jae Crowder, Deandre Ayton","Alex Caruso, Montrezl Harrell, LeBron James, Talen Horton, Wesley Matthews",0.0,2.0,3.0,4.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,21.0,22.0
160,0,0,Montrezl Harrell free throw missed (1 of 2).,,7:34,0,0,0,0,0,0,266.0,Suns,Lakers,2021-05-23,150,"Devin Booker, Cameron Payne, Mikal Bridges, Jae Crowder, Deandre Ayton","Alex Caruso, Montrezl Harrell, LeBron James, Talen Horton, Wesley Matthews",0.0,2.0,3.0,4.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,21.0,22.0
161,0,0,,Substitution out: Cameron Payne. Substitution in: ETwaun Moore.,7:34,0,0,Cameron Payne,ETwaun Moore,0,0,266.0,Suns,Lakers,2021-05-23,151,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Alex Caruso, Montrezl Harrell, LeBron James, Talen Horton, Wesley Matthews",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,21.0,22.0
162,0,0,Montrezl Harrell free throw made (2 of 2).,,7:34,35,38,0,0,0,0,266.0,Suns,Lakers,2021-05-23,152,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Alex Caruso, Montrezl Harrell, LeBron James, Talen Horton, Wesley Matthews",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,21.0,22.0
163,0,0,,Devin Booker 2 point shot made. Assisted by ETwaun Moore.,7:24,35,40,0,0,0,0,276.0,Suns,Lakers,2021-05-23,153,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Alex Caruso, Montrezl Harrell, LeBron James, Talen Horton, Wesley Matthews",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,21.0,22.0
164,0,0,Talen Horton-Tucker 2 point shot missed.,,7:11,0,0,0,0,0,0,289.0,Suns,Lakers,2021-05-23,154,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Alex Caruso, Montrezl Harrell, LeBron James, Talen Horton, Wesley Matthews",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,21.0,22.0
165,0,0,,Deandre Ayton defensive rebound.,7:08,0,0,0,0,0,0,292.0,Suns,Lakers,2021-05-23,155,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Alex Caruso, Montrezl Harrell, LeBron James, Talen Horton, Wesley Matthews",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,21.0,22.0
166,0,0,Substitution out: Alex Caruso. Substitution in: Anthony Davis.,,6:54,0,0,0,0,Alex Caruso,Anthony Davis,306.0,Suns,Lakers,2021-05-23,156,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Montrezl Harrell, LeBron James, Talen Horton, Wesley Matthews, Anthony Davis",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,14.0,0.0,0.0,0.0,0.0,19.0,0.0,21.0,22.0
167,0,0,Substitution out: Montrezl Harrell. Substitution in: Andre Drummond.,,6:54,0,0,0,0,Montrezl Harrell,Andre Drummond,306.0,Suns,Lakers,2021-05-23,157,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","LeBron James, Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0
168,0,0,Substitution out: LeBron James. Substitution in: Dennis Schroder.,,6:54,0,0,0,0,LeBron James,Dennis Schroder,306.0,Suns,Lakers,2021-05-23,158,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
169,0,0,,Devin Booker 2 point shot missed.,6:52,0,0,0,0,0,0,308.0,Suns,Lakers,2021-05-23,159,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
170,0,0,LAL defensive rebound.,,6:51,0,0,0,0,0,0,309.0,Suns,Lakers,2021-05-23,160,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
171,0,0,Andre Drummond turnover.,,6:33,0,0,0,0,0,0,327.0,Suns,Lakers,2021-05-23,161,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
172,0,0,Wesley Matthews personal foul.,,6:21,0,0,0,0,0,0,339.0,Suns,Lakers,2021-05-23,162,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
173,0,0,,Devin Booker layup missed. Blocked by Dennis Schroder.,6:11,0,0,0,0,0,0,349.0,Suns,Lakers,2021-05-23,163,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
174,0,0,LAL defensive rebound.,,6:11,0,0,0,0,0,0,349.0,Suns,Lakers,2021-05-23,164,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
175,0,0,Wesley Matthews 3 point shot missed.,,6:03,0,0,0,0,0,0,357.0,Suns,Lakers,2021-05-23,165,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
176,0,0,,ETwaun Moore defensive rebound.,5:57,0,0,0,0,0,0,363.0,Suns,Lakers,2021-05-23,166,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
177,0,0,,Devin Booker dunk made. Assisted by ETwaun Moore.,5:53,35,42,0,0,0,0,367.0,Suns,Lakers,2021-05-23,167,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
178,0,0,Talen Horton-Tucker layup missed.,,5:40,0,0,0,0,0,0,380.0,Suns,Lakers,2021-05-23,168,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
179,0,0,,Jae Crowder defensive rebound.,5:37,0,0,0,0,0,0,383.0,Suns,Lakers,2021-05-23,169,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
180,0,0,,Mikal Bridges layup missed.,5:34,0,0,0,0,0,0,386.0,Suns,Lakers,2021-05-23,170,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
181,0,0,,Deandre Ayton offensive rebound.,5:32,0,0,0,0,0,0,388.0,Suns,Lakers,2021-05-23,171,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
182,0,0,,Deandre Ayton layup made.,5:32,35,44,0,0,0,0,388.0,Suns,Lakers,2021-05-23,172,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Talen Horton, Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,0.0,17.0,0.0,0.0,0.0,21.0,22.0
183,0,0,Substitution out: Talen Horton-Tucker. Substitution in: Kentavious Caldwell.,,5:32,0,0,0,0,Talen Horton,Kentavious Caldwell,388.0,Suns,Lakers,2021-05-23,173,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, ETwaun Moore","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
184,0,0,,Substitution out: ETwaun Moore. Substitution in: Chris Paul.,5:32,0,0,ETwaun Moore,Chris Paul,0,0,388.0,Suns,Lakers,2021-05-23,174,"Devin Booker, Mikal Bridges, Jae Crowder, Deandre Ayton, Chris Paul","Wesley Matthews, Anthony Davis, Andre Drummond, Dennis Schroder, Kentavious Caldwell",0.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,16.0,17.0,0.0,0.0,0.0,0.0,22.0
